"","f.avg","f.se","l","u","p_f.avg_vs_0","p.adj_I","f.ctrl","diff","p_f.avg_vs_CTRL","p.adj_II","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min","gi.Weighted.Avg.Add","gi.Weighted.Avg.Max","gi.Weighted.Avg.Min","fisher.p.Add","fisher.p.Add.adj","fisher.p.Max","fisher.p.Max.adj","fisher.p.Min","fisher.p.Min.adj"
"APC-KDM6A",-0.143446527985302,0.00735701905537773,-0.156515148632252,-0.128964426750511,0,0,-0.153079628839346,0.00963310085404395,0.453,0.526717537942664,0.0221905032008999,0.105067533026822,-0.105157519158712,0.0833610520557398,-0.0247486764403885,0.0652189357278437,0.0590760922304793,1,0.000310215511069743,-0.1520966988,-0.0744864127432898,-0.0998007892576102,-0.317530936364839,-8.76275967705311,-1.55664768201911,0.0750334274881375,1,0.00298076643245275,0.00975163138592885,0.0893164035743099,-0.0913304434699917,0.0732323517306061,-0.0337142871440795,0.0553966071630078,0.260587280991863,1,5.03079521434948e-09,-0.134796362,-0.076086791390709,-0.0684612019952198,-0.464101013138044,-12.8852318708485,-1.09759354801772,0.315272568061323,1,9.66787602061944e-08,0.0149697077253542,-0.0973533510876079,-0.0299567864606938,0.0796471262404618,0.0912809761407539,1,1,4.39878295851349e-11,6.48087355887655e-10
"APC-KLLN",-0.118649242304611,0.00739163023890468,-0.132365373698592,-0.103703423184156,0,0,-0.153079628839346,0.0344303865347349,0.004,0.00927058823529412,0.0498178992170485,0.104381528035572,-0.0701939048299165,0.0890327021027542,0.002456814446965,0.0629613247343559,2.26269050577019e-05,0.999999999993467,0.641541468922193,-0.1175549896,-0.0744864127432898,-0.0928864760737588,-0.184960882308196,-8.47936209928885,-1.49146937200486,4.13838291124312e-05,1,1,0.00636226850659088,0.0930057935838141,-0.0904777608925098,0.0741019595435837,-0.0229034614008993,0.0557835646068806,0.504854544166134,1,2.04723913109837e-05,-0.1197434908,-0.076086791390709,-0.0500189679158818,-0.478078485825052,-12.8750542174861,-1.07266076893122,0.563973989523415,1,0.000149980060101461,0.0255939597451622,-0.0821768714884841,-0.0117506927223263,0.000141418755165393,0.000207664750109979,1,1,0.000160762923570508,0.000823056512179513
"APC-KMT2C",-0.123796935158394,0.00674482557179851,-0.136903886952914,-0.110574867390014,0,0,-0.153079628839346,0.0292826936809513,0.009,0.0183866666666667,0.0359442883062889,0.0875426432876892,-0.0785978779877547,0.0745635538070599,-0.0163163990392897,0.0596686893203079,8.46998837968734e-05,1,0.00432187758163372,-0.130858565333333,-0.0744864127432898,-0.0923164408963325,-0.251533401387634,-8.5474805041577,-1.53644581935651,0.000145023465852241,1,0.0303217443028906,0.0200627996752256,0.0637774414982618,-0.075252920415644,0.050728209530373,-0.0214195818424637,0.0470428550327582,0.00374220694715996,1,1.49647049856214e-05,-0.116735301933333,-0.076086791390709,-0.0607113102178499,-0.421578545563568,-12.6933299123776,-1.06923852884518,0.00642767669939651,1,0.000114041372476632,0.0255693565022792,-0.0763112840648689,-0.0194634500033593,5.06017207483381e-06,8.25312198183227e-06,1,1,1.13530822042371e-06,8.24956126642837e-06
"APC-MAP3K1",-0.109845313557589,0.00970528861850289,-0.127160824000302,-0.0898752456397113,0,0,-0.153079628839346,0.0432343152817565,0.001,0.00267248062015504,0.0487460999746511,0.130921976614078,-0.0654173786965352,0.111579172518633,0.00525567133785295,0.0980534434419459,3.33409381777651e-05,0.999999999835623,0.727689552512526,-0.108907807333333,-0.0744864127432898,-0.0831674945646947,-0.190103910750668,-8.44064596646579,-1.48476393291261,5.97433567888062e-05,1,1,0.0227791582318315,0.106729936428988,-0.0781788545170819,0.0916070456346185,-0.00982479485108656,0.0679743521188799,0.0243859784415448,1,0.0593270118799308,-0.1107828076,-0.076086791390709,-0.0574751744411225,-0.41037649111123,-12.7282539788849,-1.04249771648926,0.0369130221615165,1,0.152472501866177,0.0331464059321761,-0.0730404982507111,-0.00492985065551601,1.22140414847608e-05,1.94661286163375e-05,1,1,0.178841625782501,0.403306115285028
"APC-MLH1",-0.135369019475702,0.0111530706961974,-0.157833223933656,-0.112766661014223,0,0,-0.153079628839346,0.0177106093636437,0.303,0.377109205776173,0.0174780156445436,0.0999817771822407,-0.102733523642686,0.0894359379796794,-0.0174854527127702,0.0529982981845426,0.313378055202509,0.999999999946261,0.0446909034531616,-0.137696992,-0.0744864127432898,-0.0806885949012539,-0.340143806927169,-8.74311198127164,-1.53924661214753,0.350370405732316,1,0.213935516169286,-0.0135866455416558,0.0718968306147604,-0.107798646511023,0.0633586242450973,-0.0388290583639664,0.0460381559092623,0.286416963153666,1,3.58091528403078e-06,-0.133041059333333,-0.076086791390709,-0.0433676224009685,-0.560346278083191,-13.0817970012723,-1.109389636858,0.344323565858351,1,3.16552911108321e-05,-0.00299827592866679,-0.106106077880441,-0.0296498818316227,0.306129141559263,0.322933366513591,1,1,2.66423206326054e-06,1.84961869941543e-05
"APC-MLLT4",-0.104703991847773,0.00713043308644851,-0.118152573096552,-0.0902863349568475,0,0,-0.153079628839346,0.0483756369915727,0.001,0.00267248062015504,0.0155671815182103,0.115023490122055,-0.0830957156316639,0.0946635786403729,0.00250584101654081,0.0733362623377607,0.169176353570571,1,0.634588361133319,-0.0961570561333333,-0.0744864127432898,-0.0372378249082538,-0.349312944086286,-8.58393772741483,-1.49135191523983,0.200114045347526,1,1,-0.00627301156333135,0.0828367839246694,-0.0950414380471659,0.0680153663975919,-0.0244825031828321,0.0505378921794139,0.42738371099149,1,1.5339842239781e-06,-0.113250929666667,-0.076086791390709,-0.0308911267126263,-0.530185412217224,-12.9295264506061,-1.07630247964348,0.488965315595095,1,1.46335473452874e-05,0.00118584918096429,-0.0909742535306926,-0.0157926561943878,0.262235575001873,0.278848734925809,1,1,1.44483328568107e-05,8.74816866124705e-05
"APC-MYSM1",-0.129855919324641,0.00971353468760844,-0.14792625768152,-0.108813424780652,0,0,-0.153079628839346,0.023223709514704,0.096,0.141134328358209,0.0752688314199726,0.103553947508658,-0.0659211971844893,0.0990799505932607,0.00592873780446191,0.0733437567597793,8.11835714712324e-12,0.999999999915171,0.784529850942588,-0.1352612908,-0.0744864127432898,-0.136043709476683,-0.0628345894081549,-8.44472966724616,-1.483151415241,2.73917088475456e-11,1,1,0.0447913929635805,0.075244969974273,-0.0634355545000685,0.0697393065284321,-0.016223590136351,0.0627244381366826,1.14822628399585e-06,0.999999999999868,0.00930215843129439,-0.1244505376,-0.076086791390709,-0.0931551391728714,-0.319599722527776,-12.5522773599726,-1.05725512291289,3.17859718701148e-06,1,0.0332470676007988,0.0553226687361711,-0.0642590397731053,-0.006865817951395,3.74865017450793e-16,1.12970684804489e-15,1,1,0.043204409889583,0.1191730390714
"APC-NCOA3",-0.10630563950824,0.0115505495567681,-0.126954070307646,-0.0838444458725587,0,0,-0.153079628839346,0.0467739893311056,0.003,0.00724518388791594,0.0716470678915951,0.123619493265184,-0.0580923435810152,0.1099867203458,0.0179948266726103,0.0920905162361381,7.93127945224854e-08,0.999999627757859,0.970604608269533,-0.1117445848,-0.0744864127432898,-0.108905239948305,-0.0802136209483238,-8.38127289395518,-1.45424374788208,1.86139408029762e-07,1,1,0.0747738031705642,0.0936305689497254,-0.0363734116195733,0.0854859871306117,0.0102805231901375,0.0785057119965297,1.3710604620928e-13,0.999975818973292,0.908931684628465,-0.1008666916,-0.076086791390709,-0.0995537033798552,-0.195954561275339,-12.22926253974,-0.996129246115768,1.05699196089247e-12,1,1,0.0736339756937671,-0.0445527125527321,0.0135272455224363,5.10741199113988e-19,1.8917397486736e-18,0.999999999698566,1,0.992773517216848,1
"APC-NCOR1",-0.0927719562608611,0.0106764947268945,-0.112131711561582,-0.0701748358582561,0,0,-0.153079628839346,0.0603076725784845,0.001,0.00267248062015504,0.0842171040562314,0.106053100626272,-0.0326261553249016,0.0962924834907395,0.026353096301133,0.0829574632671575,5.6160445828426e-13,0.999449294829347,0.998883466391373,-0.09049016308,-0.0744864127432898,-0.100220854392942,-0.0198963050179423,-8.17485670371803,-1.43421919139507,2.08595941648439e-12,1,1,0.0527491445195125,0.0911260659991706,-0.0457345124788692,0.0812732171346916,0.00342990971838168,0.073697345744017,2.45575112538437e-08,0.999999975091467,0.676221338238879,-0.09505374728,-0.076086791390709,-0.0717161004088035,-0.286782565149585,-12.3409970141532,-1.01192867128049,8.80088106016127e-08,1,1,0.0661144830256502,-0.0402812185316834,0.0135411948332793,6.44484958929235e-19,2.37385293205602e-18,0.99999984832035,1,0.940486867351529,1
"APC-NF1",-0.10189619692818,0.00863046478391401,-0.117910721250857,-0.0850643432778093,0,0,-0.153079628839346,0.0511834319111652,0.001,0.00267248062015504,0.0185668556228505,0.116263917454896,-0.0810313587012703,0.0935284969881181,-0.00814076967587916,0.0858841553252294,0.127546285210928,0.999999999999908,0.162678497835118,-0.107738984,-0.0744864127432898,-0.0518194268795608,-0.334919008516968,-8.56720508220793,-1.51685882835471,0.154031306183688,1,0.607638558110892,0.052899931069988,0.0835093713772942,-0.0476230893542868,0.0685379261897716,0.00446961462427479,0.0564369649616072,2.93570888708371e-10,0.999999999998844,0.786109989712313,-0.0960534058,-0.076086791390709,-0.0728665454792789,-0.286160732974669,-12.3635391433039,-1.00953082181463,1.33771477122783e-09,1,1,0.0412152308232843,-0.0592953295547051,0.000666481144762011,9.36403121144664e-10,1.94924731340318e-09,1,1,0.390892624020784,0.773617342465013
"APC-NF2",-0.0688942756288059,0.00649257748815115,-0.0813053759925432,-0.0554322057064846,0,0,-0.153079628839346,0.0841853532105396,0,0,0.0596091202775593,0.0873172518650149,-0.0346789234154361,0.0682612672834312,0.0242047573729954,0.0643712150508109,3.16310825380387e-10,0.999999336770013,0.999839740020324,-0.07008328632,-0.0744864127432898,-0.0552059938542696,-0.137977710078944,-8.19149541558284,-1.43936613401977,9.01996031084715e-10,1,1,0.00175923918124801,0.0734973005686884,-0.0786826930057659,0.0533375800578498,0.0127366651870139,0.0567318336345705,0.816243674947798,1,0.982304078944868,-0.067705267,-0.076086791390709,0.00662228520946102,-0.497061025896134,-12.7342678152455,-0.990464697702172,0.847563909930133,1,1,0.0257491693532475,-0.0620012026808432,0.0177501522982681,5.9582620141202e-09,1.19345248198238e-08,0.99999999999978,1,0.999839672041504,1
"APC-NFIA",-0.117437972838639,0.0113305915788935,-0.136863444977267,-0.0930524732007813,0,0,-0.153079628839346,0.035641656000707,0.021,0.0388190348525469,0.0824115942431936,0.129673024182181,-0.0664007463271182,0.115976821531848,0.0276994090103118,0.0847670352785883,4.64676192280798e-09,0.99999998787946,0.998226823090815,-0.12111293156,-0.0744864127432898,-0.129038113059904,-0.0285600434815424,-8.44861665284673,-1.43099372534859,1.19642840963949e-08,1,1,0.0608313380221465,0.100259513089313,-0.0590390762830831,0.0914800863130012,0.00610740110522954,0.0753982857241238,1.12432998959764e-07,0.999999998993698,0.759221926873881,-0.1137630132,-0.076086791390709,-0.0985075598314375,-0.253452218722873,-12.4998008200627,-1.00575362944371,3.6362477224548e-07,1,1,0.0689053164109653,-0.0618625911101479,0.0156447035972704,1.89063999761369e-14,5.22289299340781e-14,1,1,0.967986042728483,1
"APC-PBRM1",-0.165445092899171,0.0114915907579359,-0.18635441901387,-0.141329158274282,0,0,-0.153079628839346,-0.0123654640598251,0.434,0.508916666666667,0.00731060698856563,0.15139667891133,-0.139368270463518,0.112999834088167,-0.0292942470479165,0.101031088015157,0.67592733078209,1,0.00357924957846527,-0.1759731245,-0.0744864127432898,-0.108797318745276,-0.388932115255291,-9.04005492353719,-1.56753785898654,0.707403031268391,1,0.0257939398969834,0.0337947487148059,0.0975265862931234,-0.101622639374858,0.0777218740103478,-0.019499667410336,0.0731040981252643,0.00867791247213063,1,0.0206774231133428,-0.1549170555,-0.076086791390709,-0.112625012824097,-0.364949040410789,-13.0080799329806,-1.06481067073902,0.0142060641210435,1,0.065126515554139,0.0260277541155838,-0.113744588385758,-0.0228655366970027,0.0360070647431822,0.0427442863468752,1,1,0.000777938824942609,0.00333833942354013
"APC-PTEN",-0.0689270990660383,0.0169509645215655,-0.0983978205551626,-0.0256056493118413,0.001,0.00103068862275449,-0.153079628839346,0.0841525297733072,0,0,0.00377527073841495,0.113057771173943,-0.0827530712207313,0.104112677842576,0.0220084989591462,0.0824667960356464,0.868107245990917,0.999964237971375,0.917432639573588,-0.064519843,-0.0744864127432898,0.0061912990048748,-0.405896425518804,-8.58116042312415,-1.44462788108259,0.883430704669191,1,1,-0.0326439460446593,0.0856157355453723,-0.112124679306705,0.0733355346735523,0.00614638326204524,0.0718511220799781,0.0649284697789717,0.999999999951919,0.686200064909508,-0.07333435,-0.076086791390709,0.0353963874353683,-0.638937124431532,-13.1334327018149,-1.00566372571875,0.0887578875535222,1,1,-0.0193706106475079,-0.102384400339197,0.012991410637958,0.218465132078057,0.234752645976908,0.999999999360529,1,0.920870716655804,1
"APC-PTPN22",-0.117387405886476,0.00684132971601102,-0.130652177831889,-0.102166357101831,0,0,-0.153079628839346,0.03569222295287,0.009,0.0183866666666667,0.0304639419460199,0.107621915721234,-0.0854133798834132,0.0767370305980742,-0.0110136629705669,0.0741777004544671,0.012805569941103,1,0.0883610013166723,-0.1268909848,-0.0744864127432898,-0.0828685140027301,-0.277830842261371,-8.60272355512817,-1.5237416422166,0.0176143005621396,1,0.380411323850349,0.0267710310327234,0.0684543884775531,-0.0698243355626506,0.044713114397308,-0.011288458904626,0.0452290306115605,0.0011787258365499,1,0.0178709715221138,-0.1078838255,-0.076086791390709,-0.0585680651420144,-0.393914313695936,-12.6285341063637,-1.0458733339833,0.00221700774363853,1,0.0569637217267376,0.0278347439723994,-0.0737755586021428,-0.0112139834480543,0.000182658556183765,0.000265867448407982,1,1,0.0117656967773069,0.0375935275342384
"APC-RB1",-0.0853570777776829,0.0107103901170387,-0.10516185474914,-0.0629139740285857,0,0,-0.153079628839346,0.0677225510616626,0.001,0.00267248062015504,0.0892010881318615,0.112225226417296,-0.0245314019507281,0.102236415372765,0.0351606673825895,0.0952220580372962,2.71463719542502e-14,0.992852624696907,0.999936834905534,-0.0785718227,-0.0744864127432898,-0.0932864980885717,0.00401934153584513,-8.10924467982179,-1.41311820847965,1.12137349568024e-13,1,1,0.0613217535772118,0.090574024076621,-0.0403150663367889,0.083072547817392,0.00949447724733403,0.0711767614309003,9.23685199197785e-12,0.999999882975182,0.914304409651685,-0.0921423426666667,-0.076086791390709,-0.0773773048531694,-0.25142978256887,-12.2763102881583,-0.997942087272339,5.32524597450549e-11,1,1,0.0723185178000441,-0.0340382416030602,0.0186945671942458,1.44544004657811e-23,7.31547138077318e-23,0.999974395607384,1,0.996213330007333,1
"APC-RBL2",-0.121477630181375,0.00922413257293087,-0.137785860163617,-0.10143882141206,0,0,-0.153079628839346,0.0316019986579704,0.024,0.043835761589404,0.0673954000323729,0.0828525482958236,-0.0650428675208761,0.0750835140407304,0.00263689435324905,0.0688249172344625,4.84210418503476e-10,0.999999999982002,0.638813825742318,-0.1298013732,-0.0744864127432898,-0.122710360489083,-0.100615248289479,-8.43761036611197,-1.49103794057038,1.36609152113959e-09,1,1,0.0502563506198691,0.0715534265649554,-0.0549227047659699,0.0648039795732564,-0.00797483181416097,0.05920071877834,8.68977124082174e-09,0.999999999997792,0.10769949097781,-0.1131538872,-0.076086791390709,-0.0873234464291601,-0.297062656094999,-12.4506676449301,-1.03823118580848,3.30326993360069e-08,1,0.249231282786346,0.0575783543246938,-0.0592431072963119,-0.00346221185530553,1.72555269668047e-16,5.38372441364308e-16,1,1,0.252946541754918,0.545377421734995
"APC-RHOBTB1",-0.133520005071795,0.007077292904361,-0.147216219195656,-0.119405043987858,0,0,-0.153079628839346,0.0195596237675508,0.11,0.159171038824764,0.0436576748736331,0.0918976723217532,-0.0769181785005004,0.0836351023995233,-0.0165388778258665,0.0610887857691439,9.69101356433397e-06,1,0.00677154297412536,-0.1371147312,-0.0744864127432898,-0.106285993330343,-0.21452071754313,-8.53386569987622,-1.53697882908543,1.84896172464847e-05,1,0.0451209345914081,0.0208453884951765,0.0641528870667856,-0.0848073030197588,0.0439862567226907,-0.0242725856850647,0.0406344012651034,0.00852183565033402,1,4.58206684664982e-06,-0.1299252772,-0.076086791390709,-0.0746838743044674,-0.418351209263078,-12.8073714054305,-1.07581835135184,0.0139678047865796,1,3.97112460042984e-05,0.0283199339399627,-0.0830979577791182,-0.0219003842107824,1.42950358598861e-06,2.43953893825083e-06,1,1,5.67445891016849e-07,4.29961857993339e-06
"APC-ROBO1",-0.114438057328874,0.00963875724348632,-0.130818640347206,-0.0950308306364005,0,0,-0.153079628839346,0.0386415715104716,0.001,0.00267248062015504,0.0275098549502724,0.131593493692557,-0.0907824740827485,0.105217946686274,-0.0074015021098362,0.100636119690234,0.0197576208384098,1,0.199898957566169,-0.125693831142857,-0.0744864127432898,-0.0787172733498398,-0.292006028098116,-8.64624274844071,-1.51508770756139,0.0267605773562118,1,0.704962813118988,0.0475092879980091,0.0998896687285394,-0.0605402373137143,0.080010665031715,0.00486723898886623,0.0818969516758794,4.1151587884132e-07,0.999999999999998,0.744764031157299,-0.103182286322857,-0.076086791390709,-0.0746047829301572,-0.308391331758682,-12.5177187381888,-1.00861378914042,1.23454763652396e-06,1,1,0.0401982504058665,-0.0716206019652011,-2.0737192613243e-05,1.59583946325873e-07,2.89082394573918e-07,1,1,0.432434371836643,0.839965375384596
"APC-ROBO2",-0.141772568620836,0.00512017413485723,-0.150886107699367,-0.131879040358645,0,0,-0.153079628839346,0.01130706021851,0.325,0.399442959001783,0.0418381132073986,0.095540011110795,-0.0889408517878104,0.0745125292400988,-0.012589046204791,0.0553743525509192,5.26970947110312e-05,1,0.0165516135958593,-0.1433680112,-0.0744864127432898,-0.110719711664109,-0.223251883821382,-8.6313154788331,-1.52751591033243,9.21851551277406e-05,1,0.0971125647261481,0.0145127450268709,0.076173167125645,-0.0891357130125168,0.0560553270048109,-0.0365286675606123,0.0456496425233442,0.0468282409349216,1,3.51619319016839e-16,-0.1401771256,-0.076086791390709,-0.0786030792361618,-0.444466545468119,-12.8590354802925,-1.10408429413256,0.0666962916001139,1,7.77078695027215e-14,0.025132221588923,-0.0890652885156664,-0.0268421603997901,3.43313533473686e-05,5.27501443089349e-05,1,1,2.36782772697795e-16,1.08266881585268e-14
"APC-RUNX1",-0.144331317714104,0.00748094580109431,-0.15806348838182,-0.12758339736654,0,0,-0.153079628839346,0.00874831112524183,0.477,0.549985785953177,0.0461411097524196,0.174659586240375,-0.110394164733606,0.138167784724712,0.0109830508193591,0.0888165270158307,0.00256987426053401,1,0.921935897537106,-0.145552223666667,-0.0744864127432898,-0.117206920675797,-0.202603955792061,-8.80520530803334,-1.47104240452849,0.00382882389827876,1,1,-0.00991244578352066,0.132722888473694,-0.11802397499513,0.112236514608222,-0.0349988707883903,0.0734844920637122,0.393854858791511,1,3.89454093386638e-07,-0.1431104,-0.076086791390709,-0.0571111628257703,-0.54519415994352,-13.2038469311947,-1.10055615614614,0.455319566484345,1,4.45186317095416e-06,0.0106065988955553,-0.114990811226261,-0.0163132478545562,0.00799166246078371,0.0102484955735002,1,1,5.68730705492532e-06,3.66085881302475e-05
"APC-SETD2",-0.16540509205382,0.0138439181656197,-0.191904534232593,-0.136448715588254,0,0,-0.153079628839346,-0.0123254632144744,0.494,0.564396023198012,0.120269689125293,0.0885465040824787,-0.0904300492567102,0.0933061271540694,0.0457832763820035,0.0645100545333351,3.36143679904209e-14,0.999999999921513,0.999982656406441,-0.164916462,-0.0744864127432898,-0.210699738382004,0.153102016962658,-8.64338616899488,-1.38766879808707,1.37569913442278e-13,1,1,0.0959585809565474,0.0986557086074075,-0.0803502278671568,0.0940371451693139,0.0241593816237042,0.0785234058134812,6.07987824832408e-09,0.999999982929284,0.971053366775694,-0.165893719333333,-0.076086791390709,-0.172021216765838,-0.10859016170366,-12.7541715780725,-0.964120728032384,2.38518300511176e-08,1,1,0.109423154582604,-0.0854294696718517,0.0370697350774275,1.04111022180307e-20,4.32762430755757e-20,1,1,0.999576449387627,1
"APC-SIAH1",-0.122959499355146,0.00973452396089073,-0.141138511032798,-0.10311726609078,0,0,-0.153079628839346,0.0301201294841992,0.043,0.071099520383693,0.0664141183638849,0.116237364960345,-0.07743201777313,0.0924783847985675,0.00656787013701491,0.0820554132910332,3.82326649712906e-07,0.999999999999082,0.775550460606758,-0.137278266,-0.0744864127432898,-0.129205971620595,-0.10532392817231,-8.5380306241273,-1.48162019621305,8.42134779932413e-07,1,1,0.0715247225079085,0.0858011189539919,-0.0457881098537328,0.0743679284460123,0.0086720902616413,0.0629691935442414,4.79314883431134e-12,0.999999944061576,0.887947859951031,-0.1086407421,-0.076086791390709,-0.104078673217199,-0.209353520854735,-12.3416367545641,-0.999838741008601,2.91546575885176e-11,1,1,0.0697222270996624,-0.0582152507369018,0.00789219495602478,7.66753408025514e-17,2.46177970712308e-16,0.999999999999998,1,0.945531075311412,1
"APC-SMAD4",0.140894209634333,0.0139878948450008,0.113859465378483,0.167554372436449,0,0,-0.153079628839346,0.293973838473679,0,0,0.0225536842902158,0.116664593604453,-0.052490380066674,0.0955894690940014,0.22848382675689,0.119639872898462,0.130949285714379,0.999958314060078,1,0.1534397624,-0.0744864127432898,0.205372490853074,-0.31578821198304,-8.33586617839773,-0.949958882783019,0.157853411688424,1,1,-0.00913697427930407,0.0954321950831791,-0.0852237656700131,0.0828074856135749,0.204435444590709,0.105567123197606,0.468853264960325,0.999999999997974,1,0.1283486532,-0.076086791390709,0.213572418870013,-0.541996174907508,-12.8123423202875,-0.548353851448019,0.529335837194576,1,1,0.00356737163015278,-0.0711904124751841,0.214962743776104,0.232716049161525,0.249258062349097,0.999999999131129,1,1,1
"APC-TACSTD2",-0.123982798552982,0.00699833021766451,-0.136360891582242,-0.109730753615556,0,0,-0.153079628839346,0.0290968302863635,0.019,0.0355991847826087,0.0627547669584108,0.112657217988497,-0.0740210669443555,0.0819040984540537,0.0105530939827663,0.0745985311798681,1.040751194028e-07,0.999999999999999,0.930497643178552,-0.12622273992,-0.0744864127432898,-0.114491094135121,-0.122883325132935,-8.5103831620069,-1.4720724855553,2.42537097237456e-07,1,1,-0.0110454310528863,0.110984359180117,-0.109099742835617,0.087450797671013,-0.0236885410172696,0.0656244025270541,0.325694177880771,1,0.000216205489963562,-0.1217428528,-0.076086791390709,-0.0346106303564047,-0.549866504340126,-13.0973269390622,-1.07447138146955,0.385254665361197,1,0.00121995097741142,0.0253026668195059,-0.0904127417387156,-0.00875021498084491,6.16917502988365e-07,1.07635869600338e-06,1,1,0.00191347437760765,0.00752208835475707
"APC-TBX3",-0.097783505987237,0.00707657998661101,-0.110783437736468,-0.0824554307977538,0,0,-0.153079628839346,0.0552961228521085,0,0,0.118026836731072,0.0961185246475162,-0.0281798327335161,0.0751624965858675,0.0537856494645878,0.076126995171578,3.54438904392835e-26,0.99970290295528,0.999999999999903,-0.09242102,-0.0744864127432898,-0.135961443987782,0.142339690213904,-8.13881703572183,-1.36849689062963,4.56297074975631e-25,1,1,0.0654648111786967,0.0840496772728846,-0.0507588446260088,0.064503917523951,0.0130776618047055,0.0565520278754502,2.18843983582594e-12,0.999999999999025,0.989368285829206,-0.103145994,-0.076086791390709,-0.0925240137879876,-0.234344130625704,-12.4009676436951,-0.98967826440465,1.38845513028957e-11,1,1,0.0882406034994789,-0.04118246861941,0.0275536964807711,6.70562683142383e-36,6.83973936805231e-35,0.999999955862302,1,0.999943281965638,1
"APC-TP53",-0.0688665680631241,0.00774462947150189,-0.0827197100535631,-0.0529919841830215,0,0,-0.153079628839346,0.0842130607762214,0,0,-0.0173567901875369,0.147393847473437,-0.107471684180514,0.12098466946911,0.0119147487929768,0.0800349770745768,0.19693500564258,1,0.944818347905495,-0.0782001452,-0.0744864127432898,0.0136430577308267,-0.507298615491547,-8.78151714175794,-1.46881026324438,0.229644362245934,1,1,-0.0246066085910056,0.121642063450008,-0.104719717043103,0.106979327743675,0.0205801180120969,0.0743859691930875,0.0337997014329062,1,0.997061937000184,-0.05953299044,-0.076086791390709,0.0411604095417146,-0.605791760912165,-13.0450467759491,-0.972375508105667,0.0497982267778152,1,1,-0.0216693427788321,-0.105927264755667,0.0165640052162576,0.0400191728135919,0.0473375764057296,1,1,0.998287037317211,1
"APC-TTI2",-0.144683294577153,0.0107573908690313,-0.164618948303557,-0.122968287350106,0,0,-0.153079628839346,0.0083963342621925,0.552,0.618365556458164,0.0444625633924132,0.19640071306615,-0.114639043047131,0.154502588129383,0.0176515353595446,0.127307438470044,0.0214769046183606,0.999999999999715,0.91675793942843,-0.1484084559,-0.0744864127432898,-0.111426221729123,-0.210658460152608,-8.83961216942485,-1.45506619757508,0.0288827337971056,1,1,0.0226372310172618,0.087238950489124,-0.083015212798561,0.0719882846703448,-0.0292865968508439,0.0648611464702804,0.0523939956451492,0.999999999999977,0.00035613947188934,-0.131433766,-0.076086791390709,-0.0814894802932194,-0.410961788064025,-12.7859809448451,-1.08738205940739,0.0733558024907787,1,0.001896549958736,0.0262338246052288,-0.0886560259275976,-0.0196135409613188,0.00876548988770313,0.0111867561030745,1,1,0.00294729115512359,0.0112301956083157
"APC-UNC5D",-0.105112542740253,0.0071237126350491,-0.118050794177696,-0.0907109669313944,0,0,-0.153079628839346,0.0479670860990925,0.001,0.00267248062015504,0.131511236792531,0.121112743398607,-0.0395014342653493,0.0901653651169913,0.063441941239699,0.0941912457548214,2.55672097146188e-25,0.999997119765215,0.999999999999885,-0.101539399966667,-0.0744864127432898,-0.164595553867424,0.207044581113655,-8.23058427752815,-1.34536256155201,3.054245052395e-24,1,1,0.0531112283235675,0.0997224108114682,-0.0598027413846987,0.0681875091310227,0.00422828270826623,0.0729518483940497,2.42532661658456e-09,1,0.764141976139918,-0.108685687,-0.076086791390709,-0.0857101239328585,-0.285289359298881,-12.5089159572714,-1.01008740051559,9.83481068376493e-09,1,1,0.084787907058049,-0.052416464453316,0.0264302177485707,4.80340281426495e-32,3.83693501910562e-31,0.999999999995852,1,0.969697447228742,1
